# time,position_x,position_y
0.000000000000000000e+00,7.853981633974482790e-01,0.000000000000000000e+00
1.445923679948239449e-01,7.801714434152963173e-01,-1.018870924428691010e-01
2.891847359896478897e-01,7.646470360920759601e-01,-2.017052794650626146e-01
4.337771039844718346e-01,7.387800686760686020e-01,-2.975030580165722305e-01
5.783694719792957795e-01,7.023280227046263535e-01,-3.875223818638950379e-01
7.229618399741197798e-01,6.552991611305098996e-01,-4.702937091292810345e-01
8.675542079689436692e-01,5.979544949394666187e-01,-5.446364026283964099e-01
1.012146575963767559e+00,5.308077831502306942e-01,-6.096587298703223246e-01
1.156738943958591559e+00,4.546255328145230590e-01,-6.647578630575561309e-01
1.301331311953415559e+00,3.704261000985684116e-01,-7.096199234570130798e-01
1.445923679948239560e+00,2.791943792296452398e-01,-7.441758179798678707e-01
1.590516047943063338e+00,1.824575433232461241e-01,-7.683313765341354129e-01
1.735108415937887338e+00,8.214959892704132294e-02,-7.819909265957342148e-01
1.879700783932711339e+00,-1.977982405403477806e-02,-7.851049147218888136e-01
2.024293151927535117e+00,-1.213654723577841099e-01,-7.776699065511295528e-01
2.168885519922359340e+00,-2.206264693647457809e-01,-7.597285868032925826e-01
2.313477887917183118e+00,-3.155663150981941611e-01,-7.313697592795203040e-01
2.458070255912006896e+00,-4.041837671911334140e-01,-6.927317196721104464e-01
2.602662623906831119e+00,-4.851021227470853070e-01,-6.440257882272498735e-01
2.747254991901654897e+00,-5.574930371639938986e-01,-5.853029710735396796e-01
2.891847359896479119e+00,-6.206043015493796222e-01,-5.168381462198762266e-01
3.036439727891302898e+00,-6.738596701942358713e-01,-4.392547416813507577e-01
3.181032095886126676e+00,-7.168588605730303875e-01,-3.535247354792477870e-01
3.325624463880950898e+00,-7.493775533437049274e-01,-2.609686556410458769e-01
3.470216831875774677e+00,-7.713673923476749295e-01,-1.632555802004185264e-01
3.614809199870598455e+00,-7.829605260983846238e-01,-6.237291970161657623e-02
3.759401567865422678e+00,-7.843105857089438526e-01,3.983776621904433490e-02
3.903993935860246456e+00,-7.751812860974840458e-01,1.412174409451768531e-01
4.048586303855070234e+00,-7.553972916344807720e-01,2.396699260781713359e-01
4.193178671849894457e+00,-7.249343420870747456e-01,3.333450481365642926e-01
4.337771039844718679e+00,-6.839192526190720489e-01,4.206386385560377805e-01
4.482363407839542013e+00,-6.326299137909443537e-01,5.001925336894202934e-01
4.626955775834366236e+00,-5.714952915598273675e-01,5.708945748066873715e-01
4.771548143829190458e+00,-5.010664444953757402e-01,6.319032642578966685e-01
4.916140511824013792e+00,-4.218708610057259056e-01,6.829007197288277098e-01
5.060732879818838015e+00,-3.349329850957650789e-01,7.237040713454960805e-01
5.205325247813662237e+00,-2.415840749907524621e-01,7.541536944751050520e-01
5.349917615808485571e+00,-1.433925409817942698e-01,7.741460124302256274e-01
5.494509983803309794e+00,-4.216394542584106508e-02,7.836334964687962090e-01
5.639102351798134016e+00,6.005899725430818847e-02,7.826246657941222651e-01
5.783694719792957351e+00,1.609964205700078477e-01,7.711840875548769958e-01
